"time_millis","cpu"
1509009794070,16.7
1509009794071,13.7
1509009794072,15.12
1509009794073,13.58
1509009794074,16.65
1509009794075,14.35
1509009794076,17.52
1509009794077,11.67
1509009794078,16.1
1509009794079,12.57
1509009794080,13.4
1509009794081,16.96
1509009794082,13.38
1509009794083,14.59
1509009794084,15.87
1509009794085,13.8
1509009794086,15.01
1509009794087,20.02
1509009794088,12.9
1509009794089,15.93
1509009794090,13.93
1509009794091,14.87
1509009794092,17.35
1509009794093,15.49
1509009794094,16.07
1509009794095,15.98
1509009794096,10.25
1509009794097,15.01
1509009794098,16.87
1509009794099,15.99
1509009794100,14.98
1509009794101,11
1509009794102,17.9
1509009794103,15.59
1509009794104,17.3
1509009794105,11.46
1509009794106,7.55
1509009794107,14.4
1509009794108,14.98
1509009794109,11.91
1509009794110,11.25
1509009794111,17.21
1509009794112,14.15
1509009794113,14.3
1509009794114,14.23
1509009794115,14.57
1509009794116,18.87
1509009794117,11.48
1509009794118,16.25
1509009794119,10.04
1509009794120,11.98
1509009794121,14.88
1509009794122,10.16
1509009794123,14.96
1509009794124,16.16
1509009794125,8.19
1509009794126,16.37
1509009794127,13.82
1509009794128,19.64
1509009794129,12.9
1509009794130,14.49
1509009794131,12.21
1509009794132,11.68
1509009794133,12.21
1509009794134,18.03
1509009794135,13.79
1509009794136,11.74
1509009794137,11.18
1509009794138,12.39
1509009794139,13.79
1509009794140,13.38
1509009794141,14.22
1509009794142,12.43
1509009794143,11.59
1509009794144,11.75
1509009794145,16.86
1509009794146,16.79
1509009794147,10.93
1509009794148,11.87
1509009794149,14.43
1509009794150,14.84
1509009794151,13.7
1509009794152,12.21
1509009794153,11.81
1509009794154,8.79
1509009794155,15.27
1509009794156,15.97
1509009794157,17.85
1509009794158,15.31
1509009794159,20.16
1509009794160,14.62
1509009794161,17
1509009794162,16.34
1509009794163,14.63
1509009794164,14.71
1509009794165,14.21
1509009794166,8.75
1509009794167,12.1
1509009794168,13.19
1509009794169,17.67
1509009794170,9.65
1509009794171,11.33
1509009794172,14.21
1509009794173,15.26
1509009794174,10.45
1509009794175,11.33
1509009794176,13.74
1509009794177,13.56
1509009794178,12.43
1509009794179,14.78
1509009794180,17.74
1509009794181,14.54
1509009794182,18.94
1509009794183,13.29
1509009794184,16.15
1509009794185,8.55
1509009794186,12.3
1509009794187,17.19
1509009794188,10.94
1509009794189,18
1509009794190,12.19
1509009794191,10.8
1509009794192,21.87
1509009794193,14.73
1509009794194,13.07
1509009794195,13.07
1509009794196,11.77
1509009794197,15.61
1509009794198,14.93
1509009794199,14.4
1509009794200,15.59
1509009794201,16.84
1509009794202,16.74
1509009794203,13.69
1509009794204,18.94
1509009794205,12.78
1509009794206,9.1
1509009794207,10.35
1509009794208,15.79
1509009794209,15.68
1509009794210,12.2
1509009794211,15.29
1509009794212,19.27
1509009794213,10.72
1509009794214,12.06
1509009794215,16.9
1509009794216,20.08
1509009794217,17.13
1509009794218,16.61
1509009794219,18.31
1509009794220,16.91
1509009794221,14.94
1509009794222,8.98
1509009794223,15.15
1509009794224,17.17
1509009794225,15.56
1509009794226,15
1509009794227,14.32
1509009794228,14.29
1509009794229,15.15
1509009794230,13.56
1509009794231,16.4
1509009794232,14.71
1509009794233,10.74
1509009794234,13.84
1509009794235,17.61
1509009794236,17.32
1509009794237,16.29
1509009794238,15.75
1509009794239,18.14
1509009794240,14.2
1509009794241,17.92
1509009794242,12.74
1509009794243,14.52
1509009794244,16.42
1509009794245,13.68
1509009794246,10.16
1509009794247,10.14
1509009794248,18.22
1509009794249,17.91
1509009794250,10.27
1509009794251,14.5
1509009794252,13.49
1509009794253,14.44
1509009794254,15.81
1509009794255,14.64
1509009794256,11.63
1509009794257,12.2
1509009794258,9.01
1509009794259,15.29
1509009794260,16.28
1509009794261,10.81
1509009794262,8.85
1509009794263,17.06
1509009794264,14.68
1509009794265,15.39
1509009794266,15.72
1509009794267,15.14
1509009794268,19.22
1509009794269,18.52
1509009794270,17.34
1509009794271,13.46
1509009794272,12.75
1509009794273,15.33
1509009794274,13.65
1509009794275,14.59
1509009794276,14.28
1509009794277,12.51
1509009794278,14.22
1509009794279,11.84
1509009794280,14
1509009794281,14.1
1509009794282,11.88
1509009794283,14.3
1509009794284,13.51
1509009794285,11.2
1509009794286,15.63
1509009794287,14.37
1509009794288,20.06
1509009794289,15.25
1509009794290,20.99
1509009794291,13.83
1509009794292,16.71
1509009794293,15.85
1509009794294,21.86
1509009794295,15.43
1509009794296,15.27
1509009794297,15.85
1509009794298,15.53
1509009794299,14.98
1509009794300,15.7
1509009794301,13.24
1509009794302,15.39
1509009794303,11.07
1509009794304,9.89
1509009794305,14.78
1509009794306,13.29
1509009794307,18.07
1509009794308,13.79
1509009794309,12.07
1509009794310,16.44
1509009794311,11.76
1509009794312,15.69
1509009794313,10.59
1509009794314,15.34
1509009794315,14.53
1509009794316,15.32
1509009794317,10.98
1509009794318,18.52
1509009794319,19.05
1509009794320,17.63
1509009794321,14.33
1509009794322,15.38
1509009794323,13.66
1509009794324,18.01
1509009794325,18.76
1509009794326,9.66
1509009794327,21.29
1509009794328,16.76
1509009794329,19.12
1509009794330,14.98
1509009794331,12.26
1509009794332,12.49
1509009794333,13.3
1509009794334,15.82
1509009794335,12.66
1509009794336,13.87
1509009794337,11.22
1509009794338,12.9
1509009794339,14.5
1509009794340,11.8
1509009794341,15.65
1509009794342,15.7
1509009794343,15.63
1509009794344,15.87
1509009794345,12.27
1509009794346,11.83
1509009794347,14.88
1509009794348,19.92
1509009794349,18.29
1509009794350,15.7
1509009794351,18.56
1509009794352,15.88
1509009794353,17.15
1509009794354,20.04
1509009794355,11.52
1509009794356,13.82
1509009794357,12.96
1509009794358,20.64
1509009794359,12.75
1509009794360,18.38
1509009794361,14.78
1509009794362,17.24
1509009794363,9.14
1509009794364,11.67
1509009794365,10.91
1509009794366,17.44
1509009794367,14.8
1509009794368,14.41
1509009794369,12.43
1509009794370,17.14
1509009794371,13.83
1509009794372,11.87
1509009794373,16.81
1509009794374,15.78
1509009794375,13.87
1509009794376,8.55
1509009794377,11.71
1509009794378,17.7
1509009794379,17.19
1509009794380,16.14
1509009794381,18.62
1509009794382,11.82
1509009794383,16.45
1509009794384,12.26
1509009794385,18.73
1509009794386,19.31
1509009794387,11.24
1509009794388,15.07
1509009794389,21.2
1509009794390,12.57
1509009794391,14.74
1509009794392,17.52
1509009794393,15.28
1509009794394,20.23
1509009794395,12.58
1509009794396,15.53
1509009794397,15.85
1509009794398,16.1
1509009794399,17.89
1509009794400,19.07
1509009794401,13.64
1509009794402,8.6
1509009794403,15.48
1509009794404,14.48
1509009794405,8.55
1509009794406,14.07
1509009794407,8.96
1509009794408,13.71
1509009794409,16.74
1509009794410,17.19
1509009794411,19.18
1509009794412,16.78
1509009794413,13.47
1509009794414,18.67
1509009794415,10.7
1509009794416,13.57
1509009794417,9.82
1509009794418,19.71
1509009794419,18
1509009794420,17.14
1509009794421,17.25
1509009794422,16.57
1509009794423,13.23
1509009794424,13.41
1509009794425,14.91
1509009794426,8.33
1509009794427,16.68
1509009794428,13.94
1509009794429,14.1
1509009794430,20.48
1509009794431,13.86
1509009794432,8.64
1509009794433,11.81
1509009794434,13.7
1509009794435,15.88
1509009794436,12.1
1509009794437,16.44
1509009794438,13.06
1509009794439,19.16
1509009794440,16.33
1509009794441,15.93
1509009794442,12.52
1509009794443,11.92
1509009794444,14.61
1509009794445,15.31
1509009794446,18.22
1509009794447,13.04
1509009794448,12.05
1509009794449,10.78
1509009794450,12.61
1509009794451,9.79
1509009794452,8.12
1509009794453,15.55
1509009794454,10.03
1509009794455,16.01
1509009794456,12.55
1509009794457,16.36
1509009794458,14.87
1509009794459,16.98
1509009794460,15.99
1509009794461,15.92
1509009794462,13.57
1509009794463,15
1509009794464,13.74
1509009794465,16.28
1509009794466,13.3
1509009794467,9.63
1509009794468,17.52
1509009794469,17.34
1509009794470,14.04
1509009794471,14.05
1509009794472,17.28
1509009794473,12.28
1509009794474,16.12
1509009794475,14.24
1509009794476,15.26
1509009794477,16.59
1509009794478,19.83
1509009794479,18.1
1509009794480,17.63
1509009794481,14.06
1509009794482,9.58
1509009794483,18.05
1509009794484,19.67
1509009794485,16.24
1509009794486,15.61
1509009794487,15.97
1509009794488,17.08
1509009794489,16.38
1509009794490,16.37
1509009794491,13
1509009794492,17.17
1509009794493,10.85
1509009794494,15.3
1509009794495,15.97
1509009794496,16.73
1509009794497,16.54
1509009794498,17.02
1509009794499,15.33
1509009794500,14.54
1509009794501,18.45
1509009794502,16.54
1509009794503,13.55
1509009794504,15.82
1509009794505,13.96
1509009794506,14.86
1509009794507,11.37
1509009794508,11.33
1509009794509,14.67
1509009794510,9.54
1509009794511,15.03
1509009794512,12.21
1509009794513,15.2
1509009794514,14.83
1509009794515,15.8
1509009794516,14.96
1509009794517,19.32
1509009794518,12.26
1509009794519,11.45
1509009794520,12.44
1509009794521,13.74
1509009794522,10.42
1509009794523,16
1509009794524,17.07
1509009794525,11.97
1509009794526,15.17
1509009794527,16.41
1509009794528,15.27
1509009794529,12.74
1509009794530,11.88
1509009794531,14.31
1509009794532,12.25
1509009794533,13.07
1509009794534,9.27
1509009794535,13.2
1509009794536,20.55
1509009794537,13.14
1509009794538,14.2
1509009794539,17.85
1509009794540,14.96
1509009794541,15.63
1509009794542,14.82
1509009794543,16.87
1509009794544,13.01
1509009794545,17
1509009794546,16.73
1509009794547,9.36
1509009794548,17.75
1509009794549,19.39
1509009794550,13.42
1509009794551,13.86
1509009794552,9.25
1509009794553,17.86
1509009794554,18.31
1509009794555,19.66
1509009794556,16.18
1509009794557,19.14
1509009794558,13.02
1509009794559,15.74
1509009794560,16.13
1509009794561,14.89
1509009794562,14.76
1509009794563,15.75
1509009794564,13.56
1509009794565,13.19
1509009794566,19.76
1509009794567,15.08
1509009794568,11.3
1509009794569,17.3
1509009794570,10.36
1509009794571,14.46
1509009794572,17.38
1509009794573,13.55
1509009794574,13
1509009794575,17.14
1509009794576,14.83
1509009794577,18.21
1509009794578,8.95
1509009794579,10.21
1509009794580,10.38
1509009794581,14.79
1509009794582,12.42
1509009794583,17.96
1509009794584,15.62
1509009794585,13.21
1509009794586,17.89
1509009794587,16.42
1509009794588,13.19
1509009794589,13.17
1509009794590,13.99
1509009794591,18.46
1509009794592,13.72
1509009794593,16.61
1509009794594,13.31
1509009794595,15.33
1509009794596,10.33
1509009794597,14.38
1509009794598,16.58
1509009794599,12.07
1509009794600,14.52
1509009794601,17.63
1509009794602,17.7
1509009794603,19.19
1509009794604,13.28
1509009794605,15.27
1509009794606,14.69
1509009794607,13.46
1509009794608,12.41
1509009794609,14.45
1509009794610,14.39
1509009794611,19.04
1509009794612,14.09
1509009794613,17.78
1509009794614,12.75
1509009794615,11.89
1509009794616,12.41
1509009794617,14.17
1509009794618,13.57
1509009794619,13.13
1509009794620,11.67
1509009794621,9.76
1509009794622,15.25
1509009794623,10.29
1509009794624,17.41
1509009794625,17.46
1509009794626,13.45
1509009794627,12.62
1509009794628,12.08
1509009794629,15.08
1509009794630,19.54
1509009794631,12.97
1509009794632,17.25
1509009794633,15.3
1509009794634,15.55
1509009794635,13.66
1509009794636,15.14
1509009794637,12.6
1509009794638,12.03
1509009794639,13.37
1509009794640,10.55
1509009794641,16.73
1509009794642,18.02
1509009794643,13.33
1509009794644,17.97
1509009794645,12.52
1509009794646,14.47
1509009794647,15.16
1509009794648,14.61
1509009794649,11.38
1509009794650,15.7
1509009794651,16.16
1509009794652,11.32
1509009794653,8.41
1509009794654,10.45
1509009794655,13.73
1509009794656,12.39
1509009794657,13.4
1509009794658,10.36
1509009794659,10.4
1509009794660,14.59
1509009794661,15.8
1509009794662,13.48
1509009794663,12.31
1509009794664,19.39
1509009794665,12.3
1509009794666,11.55
1509009794667,19.35
1509009794668,12.56
1509009794669,23.32
1509009794670,21.32
1509009794671,29.39
1509009794672,26.04
1509009794673,27.99
1509009794674,22.5
1509009794675,19.28
1509009794676,28.68
1509009794677,16.87
1509009794678,22.7
1509009794679,25.31
1509009794680,27.26
1509009794681,21.7
1509009794682,17.44
1509009794683,22.54
1509009794684,17.87
1509009794685,21.42
1509009794686,26.13
1509009794687,24.99
1509009794688,30.38
1509009794689,28.77
1509009794690,20.16
1509009794691,25.26
1509009794692,18.7
1509009794693,30.27
1509009794694,23.85
1509009794695,28.84
1509009794696,26.42
1509009794697,16.33
1509009794698,25.34
1509009794699,21.31
1509009794700,18.38
1509009794701,20.28
1509009794702,28.15
1509009794703,28.78
1509009794704,25.82
1509009794705,19.06
1509009794706,17.07
1509009794707,22.29
1509009794708,17.63
1509009794709,22.77
1509009794710,33.08
1509009794711,19.99
1509009794712,27.01
1509009794713,22.34
1509009794714,24.48
1509009794715,23
1509009794716,24.02
1509009794717,24.5
1509009794718,27.48
1509009794719,24.25
1509009794720,20.23
1509009794721,25.05
1509009794722,17.29
1509009794723,27.8
1509009794724,31.14
1509009794725,26.28
1509009794726,25.74
1509009794727,21.2
1509009794728,24.51
1509009794729,22.51
1509009794730,22.54
1509009794731,22.4
1509009794732,20.87
1509009794733,17.89
1509009794734,23.35
1509009794735,19.46
1509009794736,21.8
1509009794737,28.93
1509009794738,11.92
1509009794739,20.42
1509009794740,31
1509009794741,29.44
1509009794742,21.25
1509009794743,31.41
1509009794744,30.47
1509009794745,27.63
1509009794746,27.53
1509009794747,30.34
1509009794748,25.97
1509009794749,32.97
1509009794750,19.95
1509009794751,25.9
1509009794752,20.41
1509009794753,23.4
1509009794754,27.84
1509009794755,24.27
1509009794756,21.21
1509009794757,22.71
1509009794758,22.31
1509009794759,26.39
1509009794760,26.27
1509009794761,30.01
1509009794762,22.2
1509009794763,24.89
1509009794764,23.67
1509009794765,25.61
1509009794766,28.1
1509009794767,27.64
1509009794768,29.61
1509009794769,13.92
1509009794770,11.88
1509009794771,13.95
1509009794772,18.08
1509009794773,15.83
1509009794774,17.39
1509009794775,17.7
1509009794776,15.18
1509009794777,9.11
1509009794778,8.85
1509009794779,17.87
1509009794780,13.61
1509009794781,11.3
1509009794782,12.17
1509009794783,15.82
1509009794784,17.95
1509009794785,15.23
1509009794786,13.86
1509009794787,14.82
1509009794788,20.06
1509009794789,13.43
1509009794790,15.81
1509009794791,15.38
1509009794792,12.69
1509009794793,16.87
1509009794794,15.54
1509009794795,16.9
1509009794796,12.49
1509009794797,16.93
1509009794798,13.03
1509009794799,14.24
1509009794800,17.27
1509009794801,14.82
1509009794802,10.55
1509009794803,14.15
1509009794804,16.88
1509009794805,21.14
1509009794806,15.63
1509009794807,15.33
1509009794808,18.22
1509009794809,19.19
1509009794810,13.52
1509009794811,12.85
1509009794812,12.72
1509009794813,17.06
1509009794814,15.27
1509009794815,11.89
1509009794816,16.73
1509009794817,18.7
1509009794818,12.75
1509009794819,13.68
1509009794820,14.63
1509009794821,11.6
1509009794822,12.86
1509009794823,18.61
1509009794824,17.88
1509009794825,13.11
1509009794826,15.25
1509009794827,14.82
1509009794828,12.19
1509009794829,16.75
1509009794830,13.76
1509009794831,15.93
1509009794832,13.74
1509009794833,13.32
1509009794834,16.37
1509009794835,17.08
1509009794836,11.99
1509009794837,15.01
1509009794838,18.56
1509009794839,13.45
1509009794840,15.67
1509009794841,14.33
1509009794842,16.35
1509009794843,17.98
1509009794844,14.1
1509009794845,16.22
1509009794846,13.03
1509009794847,12.34
1509009794848,13.46
1509009794849,15.39
1509009794850,15.61
1509009794851,10.39
1509009794852,17.14
1509009794853,14.13
1509009794854,12.88
1509009794855,16.02
1509009794856,14.39
1509009794857,15.89
1509009794858,14.36
1509009794859,16.77
1509009794860,16.81
1509009794861,17.7
1509009794862,15.95
1509009794863,13.96
1509009794864,13.27
1509009794865,15.02
1509009794866,17.66
1509009794867,17.52
1509009794868,15.41
1509009794869,15.28
1509009794870,10.53
1509009794871,15.34
1509009794872,19.28
1509009794873,15.79
1509009794874,12.43
1509009794875,12.35
1509009794876,14
1509009794877,18.52
1509009794878,13.65
1509009794879,19.83
1509009794880,18.89
1509009794881,13.73
1509009794882,16.44
1509009794883,15.58
1509009794884,14.55
1509009794885,9.27
1509009794886,15.13
1509009794887,9.21
1509009794888,19.47
1509009794889,9.87
1509009794890,11.8
1509009794891,13.23
1509009794892,11.29
1509009794893,11.81
1509009794894,12.47
1509009794895,15.15
1509009794896,13.16
1509009794897,13.28
1509009794898,14.16
1509009794899,11.94
1509009794900,18.37
1509009794901,15.19
1509009794902,17.35
1509009794903,16.75
1509009794904,10.37
1509009794905,12.05
1509009794906,15.84
1509009794907,13.55
1509009794908,10.04
1509009794909,13.27
1509009794910,16.02
1509009794911,18.54
1509009794912,17.76
1509009794913,13.8
1509009794914,15.59
1509009794915,12.88
1509009794916,14.38
1509009794917,16.26
1509009794918,15.29
1509009794919,14.27
1509009794920,14.54
1509009794921,12.16
1509009794922,11.49
1509009794923,9.67
1509009794924,13.8
1509009794925,15.25
1509009794926,13.46
1509009794927,18.3
1509009794928,17.74
1509009794929,15.79
1509009794930,11.72
1509009794931,12.68
1509009794932,10.08
1509009794933,14.3
1509009794934,13.61
1509009794935,15.69
1509009794936,15.24
1509009794937,17.83
1509009794938,17.58
1509009794939,17.37
